sector-name,subsector-name,technology,year
alumina,biomass,biomass,1975
alumina,biomass,biomass,1990
alumina,biomass,biomass,2005
alumina,biomass,biomass,2010
alumina,biomass,biomass,2015
alumina,biomass,biomass,2020
alumina,biomass,biomass,2025
alumina,biomass,biomass,2030
alumina,biomass,biomass,2035
alumina,biomass,biomass,2040
alumina,biomass,biomass,2045
alumina,biomass,biomass,2050
alumina,biomass,biomass,2055
alumina,biomass,biomass,2060
alumina,biomass,biomass,2065
alumina,biomass,biomass,2070
alumina,biomass,biomass,2075
alumina,biomass,biomass,2080
alumina,biomass,biomass,2085
alumina,biomass,biomass,2090
alumina,biomass,biomass,2095
alumina,biomass,biomass,2100
alumina,biomass,biomass CCS,1975
alumina,biomass,biomass CCS,1990
alumina,biomass,biomass CCS,2005
alumina,biomass,biomass CCS,2010
alumina,biomass,biomass CCS,2015
alumina,biomass,biomass CCS,2020
alumina,biomass,biomass CCS,2025
alumina,biomass,biomass CCS,2030
alumina,biomass,biomass CCS,2035
alumina,biomass,biomass CCS,2040
alumina,biomass,biomass CCS,2045
alumina,biomass,biomass CCS,2050
alumina,biomass,biomass CCS,2055
alumina,biomass,biomass CCS,2060
alumina,biomass,biomass CCS,2065
alumina,biomass,biomass CCS,2070
alumina,biomass,biomass CCS,2075
alumina,biomass,biomass CCS,2080
alumina,biomass,biomass CCS,2085
alumina,biomass,biomass CCS,2090
alumina,biomass,biomass CCS,2095
alumina,biomass,biomass CCS,2100
alumina,coal,coal,1975
alumina,coal,coal,1990
alumina,coal,coal,2005
alumina,coal,coal,2010
alumina,coal,coal,2015
alumina,coal,coal,2020
alumina,coal,coal,2025
alumina,coal,coal,2030
alumina,coal,coal,2035
alumina,coal,coal,2040
alumina,coal,coal,2045
alumina,coal,coal,2050
alumina,coal,coal,2055
alumina,coal,coal,2060
alumina,coal,coal,2065
alumina,coal,coal,2070
alumina,coal,coal,2075
alumina,coal,coal,2080
alumina,coal,coal,2085
alumina,coal,coal,2090
alumina,coal,coal,2095
alumina,coal,coal,2100
alumina,coal,coal CCS,1975
alumina,coal,coal CCS,1990
alumina,coal,coal CCS,2005
alumina,coal,coal CCS,2010
alumina,coal,coal CCS,2015
alumina,coal,coal CCS,2020
alumina,coal,coal CCS,2025
alumina,coal,coal CCS,2030
alumina,coal,coal CCS,2035
alumina,coal,coal CCS,2040
alumina,coal,coal CCS,2045
alumina,coal,coal CCS,2050
alumina,coal,coal CCS,2055
alumina,coal,coal CCS,2060
alumina,coal,coal CCS,2065
alumina,coal,coal CCS,2070
alumina,coal,coal CCS,2075
alumina,coal,coal CCS,2080
alumina,coal,coal CCS,2085
alumina,coal,coal CCS,2090
alumina,coal,coal CCS,2095
alumina,coal,coal CCS,2100
alumina,gas,gas,1975
alumina,gas,gas,1990
alumina,gas,gas,2005
alumina,gas,gas,2010
alumina,gas,gas,2015
alumina,gas,gas,2020
alumina,gas,gas,2025
alumina,gas,gas,2030
alumina,gas,gas,2035
alumina,gas,gas,2040
alumina,gas,gas,2045
alumina,gas,gas,2050
alumina,gas,gas,2055
alumina,gas,gas,2060
alumina,gas,gas,2065
alumina,gas,gas,2070
alumina,gas,gas,2075
alumina,gas,gas,2080
alumina,gas,gas,2085
alumina,gas,gas,2090
alumina,gas,gas,2095
alumina,gas,gas,2100
alumina,gas,gas CCS,1975
alumina,gas,gas CCS,1990
alumina,gas,gas CCS,2005
alumina,gas,gas CCS,2010
alumina,gas,gas CCS,2015
alumina,gas,gas CCS,2020
alumina,gas,gas CCS,2025
alumina,gas,gas CCS,2030
alumina,gas,gas CCS,2035
alumina,gas,gas CCS,2040
alumina,gas,gas CCS,2045
alumina,gas,gas CCS,2050
alumina,gas,gas CCS,2055
alumina,gas,gas CCS,2060
alumina,gas,gas CCS,2065
alumina,gas,gas CCS,2070
alumina,gas,gas CCS,2075
alumina,gas,gas CCS,2080
alumina,gas,gas CCS,2085
alumina,gas,gas CCS,2090
alumina,gas,gas CCS,2095
alumina,gas,gas CCS,2100
alumina,refined liquids,refined liquids,1975
alumina,refined liquids,refined liquids,1990
alumina,refined liquids,refined liquids,2005
alumina,refined liquids,refined liquids,2010
alumina,refined liquids,refined liquids,2015
alumina,refined liquids,refined liquids,2020
alumina,refined liquids,refined liquids,2025
alumina,refined liquids,refined liquids,2030
alumina,refined liquids,refined liquids,2035
alumina,refined liquids,refined liquids,2040
alumina,refined liquids,refined liquids,2045
alumina,refined liquids,refined liquids,2050
alumina,refined liquids,refined liquids,2055
alumina,refined liquids,refined liquids,2060
alumina,refined liquids,refined liquids,2065
alumina,refined liquids,refined liquids,2070
alumina,refined liquids,refined liquids,2075
alumina,refined liquids,refined liquids,2080
alumina,refined liquids,refined liquids,2085
alumina,refined liquids,refined liquids,2090
alumina,refined liquids,refined liquids,2095
alumina,refined liquids,refined liquids,2100
alumina,refined liquids,refined liquids CCS,1975
alumina,refined liquids,refined liquids CCS,1990
alumina,refined liquids,refined liquids CCS,2005
alumina,refined liquids,refined liquids CCS,2010
alumina,refined liquids,refined liquids CCS,2015
alumina,refined liquids,refined liquids CCS,2020
alumina,refined liquids,refined liquids CCS,2025
alumina,refined liquids,refined liquids CCS,2030
alumina,refined liquids,refined liquids CCS,2035
alumina,refined liquids,refined liquids CCS,2040
alumina,refined liquids,refined liquids CCS,2045
alumina,refined liquids,refined liquids CCS,2050
alumina,refined liquids,refined liquids CCS,2055
alumina,refined liquids,refined liquids CCS,2060
alumina,refined liquids,refined liquids CCS,2065
alumina,refined liquids,refined liquids CCS,2070
alumina,refined liquids,refined liquids CCS,2075
alumina,refined liquids,refined liquids CCS,2080
alumina,refined liquids,refined liquids CCS,2085
alumina,refined liquids,refined liquids CCS,2090
alumina,refined liquids,refined liquids CCS,2095
alumina,refined liquids,refined liquids CCS,2100
process heat cement,biomass,biomass,1975
process heat cement,biomass,biomass,1990
process heat cement,biomass,biomass,2005
process heat cement,biomass,biomass,2010
process heat cement,biomass,biomass,2015
process heat cement,biomass,biomass,2020
process heat cement,biomass,biomass,2025
process heat cement,biomass,biomass,2030
process heat cement,biomass,biomass,2035
process heat cement,biomass,biomass,2040
process heat cement,biomass,biomass,2045
process heat cement,biomass,biomass,2050
process heat cement,biomass,biomass,2055
process heat cement,biomass,biomass,2060
process heat cement,biomass,biomass,2065
process heat cement,biomass,biomass,2070
process heat cement,biomass,biomass,2075
process heat cement,biomass,biomass,2080
process heat cement,biomass,biomass,2085
process heat cement,biomass,biomass,2090
process heat cement,biomass,biomass,2095
process heat cement,biomass,biomass,2100
process heat cement,coal,coal,1975
process heat cement,coal,coal,1990
process heat cement,coal,coal,2005
process heat cement,coal,coal,2010
process heat cement,coal,coal,2015
process heat cement,coal,coal,2020
process heat cement,coal,coal,2025
process heat cement,coal,coal,2030
process heat cement,coal,coal,2035
process heat cement,coal,coal,2040
process heat cement,coal,coal,2045
process heat cement,coal,coal,2050
process heat cement,coal,coal,2055
process heat cement,coal,coal,2060
process heat cement,coal,coal,2065
process heat cement,coal,coal,2070
process heat cement,coal,coal,2075
process heat cement,coal,coal,2080
process heat cement,coal,coal,2085
process heat cement,coal,coal,2090
process heat cement,coal,coal,2095
process heat cement,coal,coal,2100
process heat cement,gas,gas,1975
process heat cement,gas,gas,1990
process heat cement,gas,gas,2005
process heat cement,gas,gas,2010
process heat cement,gas,gas,2015
process heat cement,gas,gas,2020
process heat cement,gas,gas,2025
process heat cement,gas,gas,2030
process heat cement,gas,gas,2035
process heat cement,gas,gas,2040
process heat cement,gas,gas,2045
process heat cement,gas,gas,2050
process heat cement,gas,gas,2055
process heat cement,gas,gas,2060
process heat cement,gas,gas,2065
process heat cement,gas,gas,2070
process heat cement,gas,gas,2075
process heat cement,gas,gas,2080
process heat cement,gas,gas,2085
process heat cement,gas,gas,2090
process heat cement,gas,gas,2095
process heat cement,gas,gas,2100
process heat cement,refined liquids,refined liquids,1975
process heat cement,refined liquids,refined liquids,1990
process heat cement,refined liquids,refined liquids,2005
process heat cement,refined liquids,refined liquids,2010
process heat cement,refined liquids,refined liquids,2015
process heat cement,refined liquids,refined liquids,2020
process heat cement,refined liquids,refined liquids,2025
process heat cement,refined liquids,refined liquids,2030
process heat cement,refined liquids,refined liquids,2035
process heat cement,refined liquids,refined liquids,2040
process heat cement,refined liquids,refined liquids,2045
process heat cement,refined liquids,refined liquids,2050
process heat cement,refined liquids,refined liquids,2055
process heat cement,refined liquids,refined liquids,2060
process heat cement,refined liquids,refined liquids,2065
process heat cement,refined liquids,refined liquids,2070
process heat cement,refined liquids,refined liquids,2075
process heat cement,refined liquids,refined liquids,2080
process heat cement,refined liquids,refined liquids,2085
process heat cement,refined liquids,refined liquids,2090
process heat cement,refined liquids,refined liquids,2095
process heat cement,refined liquids,refined liquids,2100
cement,cement,cement,1975
cement,cement,cement,1990
cement,cement,cement,2005
cement,cement,cement,2010
cement,cement,cement,2015
cement,cement,cement,2020
cement,cement,cement,2025
cement,cement,cement,2030
cement,cement,cement,2035
cement,cement,cement,2040
cement,cement,cement,2045
cement,cement,cement,2050
cement,cement,cement,2055
cement,cement,cement,2060
cement,cement,cement,2065
cement,cement,cement,2070
cement,cement,cement,2075
cement,cement,cement,2080
cement,cement,cement,2085
cement,cement,cement,2090
cement,cement,cement,2095
cement,cement,cement,2100
cement,cement,cement CCS,1975
cement,cement,cement CCS,1990
cement,cement,cement CCS,2005
cement,cement,cement CCS,2010
cement,cement,cement CCS,2015
cement,cement,cement CCS,2020
cement,cement,cement CCS,2025
cement,cement,cement CCS,2030
cement,cement,cement CCS,2035
cement,cement,cement CCS,2040
cement,cement,cement CCS,2045
cement,cement,cement CCS,2050
cement,cement,cement CCS,2055
cement,cement,cement CCS,2060
cement,cement,cement CCS,2065
cement,cement,cement CCS,2070
cement,cement,cement CCS,2075
cement,cement,cement CCS,2080
cement,cement,cement CCS,2085
cement,cement,cement CCS,2090
cement,cement,cement CCS,2095
cement,cement,cement CCS,2100
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1975
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),1990
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2005
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2010
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2015
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2020
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2025
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2030
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2035
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2040
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2045
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2050
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2055
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2060
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2065
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2070
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2075
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2080
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2085
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2090
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2095
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),2100
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),1975
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),1990
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2005
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2010
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2015
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2020
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2025
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2030
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2035
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2040
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2045
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2050
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2055
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2060
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2065
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2070
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2075
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2080
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2085
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2090
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2095
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (once through),2100
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1975
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),1990
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2005
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2010
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2015
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2020
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2025
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2030
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2035
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2040
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2045
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2050
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2055
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2060
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2065
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2070
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2075
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2080
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2085
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2090
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2095
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),2100
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1975
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),1990
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2005
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2010
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2015
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2020
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2025
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2030
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2035
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2040
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2045
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2050
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2055
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2060
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2065
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2070
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2075
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2080
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2085
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2090
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2095
elec_refined liquids (steam/CT),refined liquids (steam/CT),refined liquids (steam/CT) (seawater),2100
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),1975
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),1990
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2005
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2010
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2015
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2020
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2025
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2030
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2035
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2040
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2045
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2050
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2055
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2060
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2065
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2070
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2075
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2080
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2085
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2090
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2095
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (dry cooling),2100
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),1975
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),1990
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2005
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2010
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2015
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2020
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2025
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2030
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2035
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2040
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2045
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2050
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2055
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2060
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2065
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2070
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2075
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2080
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2085
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2090
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2095
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (once through),2100
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),1975
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),1990
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2005
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2010
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2015
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2020
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2025
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2030
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2035
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2040
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2045
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2050
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2055
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2060
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2065
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2070
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2075
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2080
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2085
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2090
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2095
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (recirculating),2100
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),1975
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),1990
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2005
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2010
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2015
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2020
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2025
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2030
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2035
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2040
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2045
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2050
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2055
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2060
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2065
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2070
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2075
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2080
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2085
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2090
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2095
elec_refined liquids (CC),refined liquids (CC),refined liquids (CC) (seawater),2100
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1975
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),1990
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2005
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2010
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2015
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2020
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2025
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2030
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2035
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2040
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2045
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2050
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2055
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2060
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2065
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2070
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2075
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2080
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2085
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2090
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2095
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),2100
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),1975
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),1990
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2005
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2010
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2015
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2020
elec_refined liquids (CC CCS),refined liquids (CC CCS),refined liquids (CC CCS) (once through),2025
